tweet_id,text,airline,airline_sentiment
570278432417972224,.@USAirways It was this saturday during all the snow in the DC area.  Excited the flight was not Cancelled Flightled but sad he went missing.,US Airways,negative
568155066668060672,"@JetBlue I cheated on you, and I'm sorry. I'll never do it again. @SouthwestAir has given my wife and I the worst start to a honeymoon ever",Delta,negative
569731353337581568,"@united Nope, no more chances. Your airline messed up both ways of our trip.",United,negative
569855814716039168,"@AmericanAir Not good enough. No info communicated at any point - just silence. for hours as we sat. Oh, and then seat was broken. #worst",American,negative
569359025655181312,"@USAirways This is garbage, been trying to book a reward flight and then it got Cancelled Flighted and still can't get anyone on phone. Unacceptable",US Airways,negative
569585968610615296,"@USAirways Cancelled Flightled flight this AM. There was avail flight to PHL today u said was sold out. I had to buy 2nd ticket, u need to refund me.",US Airways,negative
569745528382038016,@AmericanAir  Did you guys just give up helping people? Your phone tree just hangs up on me and I have a flight tomorrow. Connection pending,American,negative
568824537338417154,"@AmericanAir - how long does it take to get credit to my AA account? Traveled in Jan &amp; only one leg reported. Asked for credit, no response.",American,negative
570023602793238528,@USAirways It's very difficult to work with Baggage claims when they don't answer the phone,US Airways,negative
569668455202484224,@AmericanAir AA919 flight attendant freaks out and leaves aircraft as passengers react to a 24h delay and cattle treatment. Surreal!,American,negative
567803627714138112,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏,US Airways,positive
570229557740969984,"@AmericanAir thanks for the recommendation. We've been sitting here for 45 minutes, last update was 35 min ago.",American,positive
568522203198697474,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???",Virgin America,negative
569312745306382336,@USAirways don't think you guys could mess things up any more.. Never flying with you again!,US Airways,negative
569237252154372097,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,Virgin America,negative
570199481943261184,@USAirways @AmericanAir Day 3 &amp; still no luggage Chkd http://t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am,US Airways,negative
569604330229092352,@AmericanAir ask the 10 people you left behind at Miami airport because you guys could not wait 5 minutes and ... http://t.co/XPM98Igqjn,American,negative
568638903097421824,@USAirways offloading the plane?!?!?! This is ridiculous!!!!,US Airways,negative
569669603443519490,"@AmericanAir , sitting on plane for 2.5hrs at gate due to computer sys issue, at what point do you Cancelled Flight a flight?, ridiculous @PHLAirport",American,negative
569700243383537664,"@united Thanks! LOL! #UA6259 will wait for us. Per @flightaware, same tail number as #UA5525 :)",United,positive
568588791830736896,@united Cancelled Flighted my mileage plus award reservation G6455C same day. Have yet to see my miles back despite agent confirmation.,United,negative
569311730540683264,@JetBlue thank you for taking care of me with a drink since my in-flight entertainment wasn't working #goodcustomerservice,Delta,positive
569359647699812353,@SouthwestAir Thank you for your help Adam and to the awesome gate agents at B12 in LAS for getting us home!,Southwest,positive
569743079491547137,"@united It's the horrible attitude from staff after , not just the delay. Not the level of service or respect one expects from United",United,negative
567778703959408641,"@united no, it was 2 flight Cancelled Flightlations (one due to weather, one mechanical) paid own hotel, bag held in transfer. No voucher/compensation",United,negative
570279036582109184,@AmericanAir awesome. Thanks!,American,positive
568828064152424448,"@united boarded 6373 on time, deplaned, and now 100 minutes delay. No transparency during. Can't wait to give up my gold status for AA.",United,negative
570081552891125760,@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why,United,negative
569623164105433088,"@USAirways @AmericanAir @GMA could not have had a worse airline experience. Rude, unhelpful, got yelled at😳. @JetBlue need your help",US Airways,negative
569965247093731328,@AmericanAir been on the phone for 47 minutes...said it would be 10...  Any advice?,American,negative
568594646168948736,@USAirways thank you for continuing to be the worst airline out. Didn't need that extra hour of sleep after 29 hours of travel anyway,US Airways,negative
569716908787933184,@USAirways give us no information and an attitude.,US Airways,negative
569827602589835265,@AmericanAir can you please help? you've now rebooked me incorrectly after flight was Cancelled Flightled. please fix my flt to Tuesday!!,American,negative
569603039750852608,@JetBlue does not fit in 140,Delta,negative
568232802749161472,@USAirways can you explain why I am on hold over an hour .Other than I'm dumb and should be using a different airline #wth,US Airways,negative
569504172011356160,@United DO NOT FLY UNITED WITH CHECKED BAGGAGE! It will never find you!,United,negative
568017128286261248,"@united is the biggest joke of a company,I will never fly with them again! 3 days now waiting for my bag, they don't even know where it is!",United,negative
568631243228762112,@JetBlue #669 stewardesses can't work w/o a galley light! Back to NYC to change a light. #fromthefrontseat #jetblueBlues @anku @yaffasolin,Delta,negative
568113981866446848,@USAirways I followed you complaint procedure only to get a run around.  Your service SUCKS #usairwayssuck,US Airways,negative
567802378041450496,@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,US Airways,positive
569746288499138560,@AmericanAir - Hanging up on customers with no chance for a callback is a failure of customer service. 1:30am EST and no one can answer? 2/2,American,negative
569873993311916032,@AmericanAir work would be much better with my lesson plans and music for my classes today.,American,negative
569373336922230784,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags,US Airways,negative
569200983173156864,"@JetBlue yes, We have de baggage claim, I'm so sad for the baggage and how They treat Us 😞 please we need That baggage",Delta,negative
569723768773349376,@united tried to book a flight IAH-MNL departing 3/31/15 returning 4/17/15 you are advertising 9 flights for $1051 that can't be book!,United,negative
568425272304934912,"@JetBlue = WORST. Booked in Oct. w/ email confirm &amp; NEVER INFORMED Cancelled Flightlation. Instructed ""to mail written letter"" http://t.co/c7Kzbvf8h8",Delta,negative
568883264791785472,@JetBlue can't seem to DM you guys.. JDHADP,Delta,negative
570038991527002112,@united I left my comment with customer care. Thanks for contacting me.,United,positive
568644931792687104,@USAirways we will...sunday! Just a few days away,US Airways,positive
568044610955681793,"@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home.",Delta,negative
569272738826694656,@united you have a culture issue,United,negative
569252801802592256,@united I JUST ASKED MY BOYFRIEND TO PROM OVER THE LOUDSPEAKER ON FLIGHT 494 HE SAID YES!!!! BEST DAY EVER!!! THANK U SO MUCH!!!!!!,United,positive
568204231271796736,"@united landing in anchorage, then on our way to fairbanks! http://t.co/FjkvQMbmaS",United,positive
569836725612220416,@jetblue are going to let Fl382 into a gate in BOS any time soon? We're just sittin' here on the tarmac  waiting.,Delta,negative
568353091407495168,"@united to recap, you bounced me off my flight, LIED TO ME, then hung up on me. What am I supposed to think/do now?",United,negative
569878388464177152,@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united,United,negative
569959975566467072,@USAirways I find it funny that @PHLAirport responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready,US Airways,negative
567761790357209088,"@SouthwestAir - I have spent 87 minutes (and counting) on hold w/ you today. After first 48 minutes, I gave up. Trying again &amp; on 43rd min.",Southwest,negative
